material,weight_capacity,fragility,recyclability,co2_score,strength,biodegradability,co2_impact_index,eco_score,cost_efficiency,suitability_score
Bioplastic,0.1855,,1,0.06196377502383223,0.1855,7,0.0007008086253369,7.74,1.1453178340200116,8.123536224976169
Plastic,0.2835,,1,0.28384175405147766,0.2835,2,0.0021005291005291,1.809,0.7385856202657393,2.9996582459485226
Paper,0.4895,,1,0.2099618684461392,0.48949999999999994,9,0.000899897854954,9.119,1.5792265108411498,10.27953813155386
Plastic,0.31,,0,0.3102955195424214,0.31,2,0.0021,0.698,0.755552973977695,1.9997044804575785
Metal,0.936,,0,0.8031458531935177,0.9359999999999999,5,0.0018002136752136,1.63,1.0363774540848636,5.1328541468064826
Metal,0.3165,,1,0.27144899904671116,0.3165,5,0.0017993680884676,4.861,0.8520685230334917,6.045051000953288
Metal,0.7065,,1,0.6060533841754052,0.7065,5,0.0017997169143665,3.457,1.0006325524876798,6.100446615824595
Ceramic,0.317,,1,0.18136320305052434,0.317,5,0.0012003154574132,5.239,1.1266576317126884,6.135636796949476
Paper,0.272,,0,0.11677788369876073,0.272,9,0.0009007352941176,8.51,1.2547405452946352,9.155222116301239
Paper,0.7455,,0,0.31982840800762635,0.7455,9,0.0009000670690811,7.657999999999999,1.7757254768392372,9.425671591992373
Bioplastic,0.895,,1,0.29861773117254525,0.8949999999999999,7,0.0007,6.747,2.245258878392921,8.596382268827455
Bioplastic,0.8635,,1,0.28813155386081984,0.8634999999999999,7,0.0007000579038795,6.791,2.2247611445413233,8.57536844613918
Ceramic,0.355,,1,0.20305052430886558,0.355,5,0.0012,5.148,1.1714218307643913,6.151949475691135
Metal,0.5245,,1,0.449952335557674,0.5245,5,0.0017998093422306,4.112,0.9537190154272837,6.074547664442326
Paper,0.988,,1,0.42373689227836037,0.9880000000000001,9,0.0008997975708502,8.222,1.886443392792137,10.56426310772164
Bioplastic,0.404,,1,0.13489037178265015,0.404,7,0.0007004950495049,7.434,1.7199512987012988,8.26910962821735
Glass,0.794,,1,0.5676835081029553,0.794,6,0.0015,4.618,1.1891861793260992,7.2263164918970455
Ceramic,0.7595,,1,0.43446139180171595,0.7595,5,0.0012001316655694,4.177,1.4210568090609113,6.325038608198284
Plastic,0.1575,,1,0.15753098188751194,0.1575,2,0.0020984126984126,2.339,0.6115769017212659,2.999969018112488
Metal,0.346,,1,0.29694947569113445,0.346,5,0.001800578034682,4.754,0.871647454370797,6.049050524308866
Ceramic,0.4475,,0,0.2559580552907531,0.44749999999999995,5,0.0012,3.926,1.2571705945366898,5.191541944709247
Plastic,0.6195,,1,0.6201143946615825,0.6195,2,0.0021000807102502,0.3980000000000001,0.8602799841143766,2.9993856053384174
Metal,0.3905,,1,0.33508102955195423,0.39049999999999996,5,0.0018002560819462,4.594,0.8975339614373355,6.055418970448046
Paper,0.38,,1,0.1630123927550048,0.38,9,0.0009,9.316,1.444798840159478,10.216987607244995
Ceramic,0.5195,,0,0.29718779790276456,0.5195000000000001,5,0.0012001924927815,3.753,1.3079455178207129,5.2223122020972355
Metal,0.77,,0,0.6606291706387035,0.77,5,0.0018,2.228,1.0123198395788946,5.109370829361296
Plastic,0.5315,,1,0.5319351763584367,0.5315000000000001,2,0.0020997177798682,0.7679999999999998,0.8410672801327501,2.9995648236415637
Ceramic,0.6385,,1,0.3651096282173499,0.6385,5,0.0011996867658574,4.468,1.3727946300471405,6.27339037178265
Paper,0.4835,,0,0.20734032411820782,0.4835,9,0.0008996897621509,8.13,1.5731746277915633,9.276159675881791
Bioplastic,0.683,,1,0.22783603431839847,0.683,7,0.0006998535871156,7.0440000000000005,2.0833585344576915,8.455163965681601
Bioplastic,0.9395,,1,0.31339370829361296,0.9395,7,0.0006998403406067,6.6850000000000005,2.272651908220915,8.626106291706385
Paper,0.4265,,1,0.1830314585319352,0.4265,9,0.0009003516998827,9.232,1.5068996295048835,10.243468541468065
Plastic,0.512,,1,0.5123927550047664,0.512,2,0.002099609375,0.8500000000000001,0.8360647571606477,2.9996072449952336
Glass,0.4435,,1,0.317206863679695,0.44349999999999995,6,0.0015005636978579,5.6690000000000005,1.0630218210899118,7.126293136320305
Glass,0.837,,1,0.5984270734032412,0.837,6,0.0015,4.489,1.19840715211902,7.238572926596759
Paper,0.0695,,1,0.02979027645376549,0.06949999999999999,9,0.0008992805755395,9.875,0.5354792508262944,10.039709723546235
Metal,0.554,,1,0.4752144899904671,0.554,5,0.0017996389891696,4.006,0.9631189923765331,6.078785510009533
Glass,0.5285,,1,0.37774070543374644,0.5285,6,0.0014995269631031,5.415,1.1062486281552428,7.150759294566254
Plastic,0.496,,1,0.4964251668255482,0.496,2,0.0020997983870967,0.9169999999999998,0.831621513625829,2.9995748331744516
Ceramic,0.1595,,1,0.09127740705433747,0.1595,5,0.0012006269592476,5.617,0.8338674308497382,6.068222592945663
Paper,0.426,,1,0.18279313632030506,0.426,9,0.000900234741784,9.233,1.5064014832293948,10.243206863679696
Metal,0.5085,,1,0.4363679694947569,0.5085,5,0.0018003933136676,4.1690000000000005,0.948043188483071,6.072132030505243
Metal,0.6755,,1,0.5795996186844614,0.6755,5,0.00180014803849,3.568,0.9939675971384486,6.095900381315538
Metal,0.579,,1,0.49666348903717833,0.579,5,0.0017996545768566,3.916,0.9703962294296211,6.082336510962821
Plastic,0.162,,0,0.1620591039084843,0.162,2,0.0020987654320987,1.3199999999999998,0.6181811567842851,1.9999408960915157
Bioplastic,0.1295,,0,0.043136320305052434,0.1295,7,0.0006988416988416,6.819,0.9047319347319347,7.086363679694948
Ceramic,0.6745,,1,0.38584366062917064,0.6745,5,0.0012001482579688,4.381,1.3883066810556264,6.28865633937083
Glass,0.449,,1,0.32102001906577693,0.449,6,0.0015,5.6530000000000005,1.066457602173667,7.127979980934223
Glass,0.6385,,1,0.45638703527168734,0.6385,6,0.0014996084573218,5.085,1.1475824552385847,7.182112964728312
Bioplastic,0.1135,,1,0.03789323164918971,0.1135,7,0.0007004405286343,7.841,0.8231005876253025,8.075606768350811
Paper,0.495,,1,0.21234509056244044,0.495,9,0.0009,9.109,1.5847855943842515,10.282654909437559
Ceramic,0.8875,,1,0.507626310772164,0.8875,5,0.0012,3.87,1.4606016630059615,6.3798736892278365
Ceramic,0.077,,1,0.04408960915157293,0.077,5,0.0012012987012987,5.815,0.5343896791266953,6.032910390848427
Metal,0.98,,1,0.8408007626310773,0.9800000000000001,5,0.0018,2.472,1.04166582227176,6.139199237368923
Paper,0.5435,,1,0.2330791229742612,0.5435,9,0.0008997240110395,9.022,1.6317444190040067,10.310420877025738
Plastic,0.277,,0,0.27716873212583415,0.277,2,0.0020992779783393,0.837,0.7344193099962089,1.9998312678741659
Metal,0.7775,,1,0.6670638703527169,0.7775000000000001,5,0.0018,3.201,1.013605294227304,6.110436129647283
Ceramic,0.4665,,1,0.26692087702573886,0.4665,5,0.0012004287245444,4.88,1.2713912704598596,6.199579122974261
Ceramic,0.5115,,1,0.2926596758817922,0.5115000000000001,5,0.0012003910068426,4.772,1.3026547705753826,6.218840324118208
Ceramic,0.4095,,1,0.23427073403241183,0.4095,5,0.0012002442002442,5.017,1.225054898046485,6.175229265967587
Metal,0.5285,,1,0.4535271687321259,0.5285,5,0.0018003784295175,4.097,0.9547860156720914,6.074972831267874
Paper,0.5045,,1,0.21639656816015254,0.5045,9,0.0008999008919722,9.092,1.5945179270864716,10.288103431839847
Metal,0.2485,,1,0.21329837940896093,0.2485,5,0.0018008048289738,5.105,0.7931735889243876,6.035201620591039
Glass,0.795,,1,0.5683984747378455,0.795,6,0.0014999999999999,4.615,1.1894102545817586,7.226601525262154
Metal,0.7025,,1,0.6027168732125834,0.7025,5,0.0018,3.471,0.9996913789595063,6.0997831267874165
Ceramic,0.3705,,1,0.21186844613918018,0.3705,5,0.0011997300944669,5.111,1.1880009170105454,6.15863155386082
Glass,0.0625,,1,0.0448045757864633,0.0625,6,0.001504,6.812,0.43161619486504277,7.017695424213537
Bioplastic,0.345,,1,0.11510962821734987,0.34500000000000003,7,0.0007,7.517,1.603833370263683,8.229890371782648
Bioplastic,0.6975,,0,0.23260247855100097,0.6975,7,0.0006996415770609,6.024,2.0970980223559756,7.464897521448999
Glass,0.9745,,1,0.6968541468064824,0.9744999999999999,6,0.0015002565418163,4.0760000000000005,1.2229339633927503,7.277645853193517
Glass,0.788,,1,0.563393708293613,0.788,6,0.0015,4.636,1.1878315849978445,7.224606291706388
Metal,0.0855,,1,0.07340324118207818,0.08549999999999999,5,0.0018011695906432,5.692,0.49307036833424955,6.012096758817922
Bioplastic,0.886,,1,0.2955195424213537,0.8859999999999999,7,0.0006997742663656,6.76,2.240091588334538,8.590480457578646
Paper,0.726,,1,0.311487130600572,0.726,9,0.0009001377410468,8.693,1.7643322135989807,10.414512869399427
Plastic,0.9805,,1,0.9814108674928504,0.9804999999999999,2,0.0020999490056093,-1.1180000000000003,0.9066859132581099,2.99908913250715
Glass,0.844,,1,0.6034318398474738,0.844,6,0.0015,4.468,1.1998319555495323,7.2405681601525265
Plastic,0.629,,1,0.6296472831267874,0.629,2,0.0021001589825119,0.3580000000000001,0.862060360595767,2.9993527168732124
Bioplastic,0.267,,1,0.08913250714966635,0.267,7,0.0007003745318352,7.626,1.4117086693548389,8.177867492850334
Metal,0.226,,0,0.19399428026692087,0.22599999999999998,5,0.0018008849557522,4.186,0.7687224383916991,5.032005719733079
Ceramic,0.1635,,1,0.09342230695900859,0.1635,5,0.0011987767584097,5.608,0.8453006407097092,6.070077693040991
Metal,0.8015,,1,0.6875595805529076,0.8015000000000001,5,0.0017997504678727,3.115,1.017700780729892,6.1139404194470925
Paper,0.2135,,1,0.0915157292659676,0.21349999999999997,9,0.0008992974238875,9.616,1.1147909407665502,10.121984270734032
Glass,0.768,,1,0.5490943755958055,0.768,6,0.0014999999999999,4.696,1.1831869584373624,7.2189056244041945
Plastic,0.0855,,1,0.0855576739752145,0.08549999999999999,2,0.0020994152046783,2.641,0.46077318263549955,2.9999423260247857
Bioplastic,0.758,,1,0.2528598665395615,0.758,7,0.0006998680738786,6.939,2.148161556125895,8.505140133460438
Plastic,0.298,,1,0.2983794089609152,0.298,2,0.0021006711409395,1.748,0.7480306293371619,2.999620591039085
Glass,0.1695,,1,0.12106768350810296,0.1695,6,0.0014985250737463,6.492,0.7667335058214748,7.048432316491898
Bioplastic,0.8805,,1,0.29385128693994284,0.8805,7,0.0007001703577512,6.767,2.235615393924724,8.586648713060058
Ceramic,0.1205,,1,0.06887511916110581,0.12050000000000001,5,0.0011991701244813,5.711,0.7135450183460345,6.051624880838894
Metal,0.17,,1,0.14585319351763584,0.16999999999999998,5,0.0018,5.388,0.6914695618456765,6.0241468064823644
Paper,0.625,,1,0.26811248808388943,0.625,9,0.0009,8.875,1.6978505762009581,10.35688751191611
Plastic,0.36,,1,0.3603431839847474,0.36,2,0.0021,1.488,0.7820252640298198,2.9996568160152526
Plastic,0.5895,,1,0.5900857959961868,0.5894999999999999,2,0.002100084817642,0.524,0.8542416079569001,2.999414204003813
Metal,0.8265,,0,0.7090085795996187,0.8265,5,0.0017997580157289,2.025,1.021620809521004,5.117491420400381
Plastic,0.2835,,1,0.28384175405147766,0.2835,2,0.0021005291005291,1.809,0.7385856202657393,2.9996582459485226
Bioplastic,0.312,,1,0.10414680648236416,0.312,7,0.0007003205128205,7.563,1.5283119308895634,8.207853193517638
Bioplastic,0.4205,,1,0.140371782650143,0.4205,7,0.0007003567181926,7.411,1.7493733888558396,8.280128217349857
Metal,0.9355,,0,0.8026692087702574,0.9355,5,0.0018001068947087,1.632,1.0363707888900624,5.132830791229743
Paper,0.684,,1,0.2933746425166826,0.6839999999999999,9,0.0008998538011695,8.769,1.7388004362050158,10.390625357483316
Paper,0.798,,1,0.342230695900858,0.798,9,0.0008997493734335,8.564,1.8044880362147016,10.455769304099142
Paper,0.9465,,1,0.40610104861773116,0.9465,9,0.0009001584786053,8.296,1.8701798832171783,10.540398951382269
Plastic,0.7435,,1,0.7442802669208771,0.7434999999999999,2,0.0021002017484868,-0.1230000000000002,0.8806317394004403,2.999219733079123
Glass,0.772,,1,0.551954242135367,0.772,6,0.0014999999999999,4.684,1.1841321830677,7.220045757864633
Metal,0.598,,1,0.5131077216396569,0.5980000000000001,5,0.0018001672240802,3.847,0.9753587809997668,6.084892278360343
Paper,0.457,,0,0.196139180171592,0.457,9,0.0009004376367614,8.177,1.543193304361822,9.260860819828409
Plastic,0.7715,,1,0.7721639656816016,0.7715,2,0.002099805573558,-0.2400000000000002,0.8845813750136626,2.9993360343183983
Bioplastic,0.512,,1,0.17087702573879887,0.512,7,0.0007001953125,7.283,1.890156607425655,8.341122974261202
Metal,0.75,,1,0.6434699714013347,0.75,5,0.0018,3.3,1.008783177330427,6.106530028598665
Ceramic,0.374,,1,0.2140133460438513,0.374,5,0.0012005347593582,5.102,1.1910321797207042,6.159986653956149
Plastic,0.3495,,1,0.34985700667302194,0.34950000000000003,2,0.0021001430615164,1.532,0.7769135410044501,2.999642993326978
Paper,0.3905,,1,0.16754051477597712,0.39049999999999996,9,0.0009001280409731,9.297,1.459592018528416,10.222959485224022
Glass,0.721,,1,0.515490943755958,0.721,6,0.0014999999999999,4.837,1.1714225973824828,7.205509056244042
Metal,0.124,,1,0.10629170638703528,0.124,5,0.0017983870967741,5.554,0.601090573012939,6.017708293612964
Paper,0.25,,1,0.10724499523355578,0.25,9,0.0009,9.55,1.2063017479300828,10.142755004766444
Glass,0.6525,,1,0.4666348903717827,0.6525000000000001,6,0.0015003831417624,5.042,1.1515351615074023,7.185865109628217
Plastic,0.478,,0,0.4785510009532889,0.47800000000000004,2,0.0021004184100418,-0.008,0.8262020102158509,1.9994489990467113
Ceramic,0.5475,,1,0.3131553860819829,0.5475,5,0.0012,4.686,1.3251672819566218,6.234344613918017
Plastic,0.2615,,1,0.2616777883698761,0.2615,2,0.0020994263862332,1.902,0.7230192409066948,2.9998222116301236
Plastic,0.4625,,0,0.4628217349857007,0.4625,2,0.0020994594594594,0.058,0.821752201897019,1.9996782650142992
Bioplastic,0.5685,,1,0.18970448045757868,0.5685,7,0.0007000879507475,7.204,1.9623445212240866,8.378795519542422
Ceramic,0.4515,,1,0.25834127740705437,0.45149999999999996,5,0.0012004429678848,4.916,1.259972067039106,6.193158722592946
Ceramic,0.935,,0,0.5347950428979982,0.9349999999999999,5,0.0012,2.756,1.4729163538068777,5.400204957102002
Metal,0.8435,,0,0.7237845567206864,0.8435,5,0.001800237107291,1.963,1.0239327663021467,5.119715443279313
Glass,0.421,,0,0.3010009532888465,0.421,6,0.0014999999999999,4.737,1.0498728158801853,6.119999046711154
Glass,0.6075,,1,0.43446139180171595,0.6075,6,0.0015004115226337,5.177,1.1366583429947383,7.173038608198284
Metal,0.392,,1,0.33627264061010487,0.392,5,0.0017997448979591,4.589,0.89852070359445,6.055727359389896
Bioplastic,0.162,,1,0.054099142040038135,0.162,7,0.0007006172839506,7.773,1.051271265078874,8.107900857959962
Paper,0.445,,0,0.19089609151572928,0.445,9,0.0009,8.199,1.529755857774865,9.254103908484272
Paper,0.4525,,1,0.194232602478551,0.4525,9,0.0009005524861878,9.185,1.5378989146282198,10.25826739752145
Plastic,0.306,,1,0.3062440419447092,0.306,2,0.0020996732026143,1.715,0.7532418162618797,2.9997559580552906
Paper,0.362,,1,0.15538608198284082,0.362,9,0.0009005524861878,9.348,1.4174617394550202,10.20661391801716
Plastic,0.313,,1,0.31339370829361296,0.313,2,0.0021006389776357,1.685,0.7571474691571544,2.999606291706387
Paper,0.086,,1,0.03693994280266921,0.086,9,0.0009011627906976,9.845,0.6280125304559693,10.04906005719733
Plastic,0.2395,,1,0.23975214489990468,0.2395,2,0.0021002087682672,1.994,0.704925645342312,2.9997478551000953
Metal,0.316,,1,0.27121067683508104,0.316,5,0.0018006329113924,4.862,0.8512686183872625,6.044789323164919
Metal,0.1805,,1,0.15490943755958056,0.1805,5,0.0018005540166204,5.35,0.7080946148092745,6.02559056244042
Bioplastic,0.497,,1,0.16587225929456625,0.497,7,0.0007002012072434,7.304,1.8693187522409465,8.331127740705433
Glass,0.3035,,1,0.2168732125834128,0.3035,6,0.001499176276771,6.09,0.9577963297232248,7.086626787416587
Ceramic,0.6845,,1,0.39156339370829363,0.6845,5,0.0012001460920379,4.357,1.3924958789876856,6.292936606291706
Paper,0.6165,,0,0.2645376549094376,0.6165,9,0.0009002433090024,7.89,1.6911833158995817,9.351962345090563
Plastic,0.685,,1,0.6856530028598665,0.6849999999999999,2,0.0021,0.1230000000000002,0.871886185767154,2.9993469971401336
Glass,0.8175,,0,0.584604385128694,0.8175000000000001,6,0.0015003058103975,3.547,1.1941203091276198,6.232895614871306
Glass,0.672,,1,0.4804575786463299,0.6719999999999999,6,0.0015,4.984,1.1577073411069139,7.19154242135367
Paper,0.86,,0,0.3689227836034319,0.86,9,0.0009,7.452,1.8339906485057937,9.491077216396567
Paper,0.321,,1,0.13775023832221162,0.321,9,0.0009003115264797,9.422,1.3501563753007217,10.183249761677788
Glass,0.88,,1,0.6291706387035272,0.8800000000000001,6,0.0015,4.359999999999999,1.2068505687017912,7.250829361296473
Paper,0.1855,,1,0.0795996186844614,0.1855,9,0.0009002695417789,9.666,1.0328529723991506,10.105900381315537
Paper,0.2975,,1,0.12750238322211632,0.2975,9,0.0008991596638655,9.465,1.3076786088413994,10.169997616777882
Metal,0.321,,1,0.27550047664442323,0.321,5,0.0018006230529595,4.844,0.854859101294745,6.045499523355576
Ceramic,0.372,,1,0.21282173498570067,0.372,5,0.0012002688172043,5.107,1.1891756818528112,6.159178265014299
Metal,0.2675,,0,0.22950428979980936,0.26749999999999996,5,0.0018,4.037,0.8118255460726166,5.037995710200191
Paper,0.11,,1,0.04718779790276454,0.11000000000000001,9,0.0009,9.802,0.7473445595854923,10.062812202097234
Metal,0.9925,,1,0.8515252621544328,0.9925,5,0.0018,2.427,1.0430621650052598,6.140974737845567
Ceramic,0.251,,0,0.1434699714013346,0.251,5,0.0011992031872509,4.398,1.03092795614722,5.107530028598665
Ceramic,0.981,,1,0.5610104861773118,0.9810000000000001,5,0.0011997961264016,3.646,1.4840914335160083,6.419989513822689
Glass,0.3775,,1,0.2700190657769304,0.3775,6,0.0015006622516556,5.867,1.0202176993430374,7.10748093422307
Paper,0.1645,,1,0.07054337464251668,0.1645,9,0.0008996960486322,9.704,0.964564002235886,10.093956625357484
Glass,0.375,,1,0.26811248808388943,0.375,6,0.0015,5.875,1.0187103457205748,7.106887511916111
Glass,0.648,,1,0.46329837940896096,0.648,6,0.0015,5.056,1.1503672364190216,7.184701620591039
Metal,0.4285,,1,0.3677311725452812,0.4285,5,0.0018004667444574,4.457,0.9161245286864365,6.0607688274547185
Glass,0.928,,0,0.663489037178265,0.9279999999999999,6,0.0014999999999999,3.216,1.2154725933325008,6.264510962821735
Glass,0.3955,,1,0.28288846520495714,0.3955,6,0.0015006321112515,5.813,1.0329378812398855,7.112611534795043
Paper,0.568,,1,0.24356530028598666,0.568,9,0.0008996478873239,8.978,1.6532519422863483,10.324434699714013
Plastic,0.117,,1,0.11701620591039086,0.11699999999999999,2,0.0020982905982905,2.509,0.5391302437952997,2.999983794089609
Metal,0.5145,,0,0.44137273593898957,0.5145,5,0.0017998056365403,3.148,0.950361859482303,5.073127264061011
Glass,0.2045,,1,0.1463298379408961,0.2045,6,0.0015012224938875,6.386,0.8301876934984519,7.058170162059104
Paper,0.412,,1,0.17683508102955198,0.41200000000000003,9,0.0009004854368932,9.258,1.488250688705234,10.23516491897045
Metal,0.852,,1,0.7309342230695902,0.852,5,0.0017998826291079,2.933,1.0253519187747373,6.12106577693041
Glass,0.238,,1,0.1701620591039085,0.238,6,0.0015,6.286,0.8809527170077628,7.067837940896091
Plastic,0.267,,1,0.2671591992373689,0.267,2,0.0020992509363295,1.879,0.7272049850707516,2.999840800762631
Ceramic,0.2135,,1,0.12202097235462346,0.21349999999999997,5,0.0011990632318501,5.488,0.9616208673250319,6.091479027645376
Plastic,0.1715,,0,0.17159199237368924,0.1715,2,0.0020991253644314,1.28,0.6314619164619164,1.9999080076263107
Glass,0.208,,1,0.14871306005719734,0.20800000000000002,6,0.0015,6.376,0.8363050977385972,7.059286939942803
Glass,0.2025,,0,0.14489990467111535,0.20249999999999999,6,0.0015012345679012,5.392,0.8268684312962241,6.057600095328884
Ceramic,0.89,,1,0.5090562440419447,0.89,5,0.0012,3.864,1.4612771951792143,6.380943755958055
Metal,0.3115,,1,0.2671591992373689,0.3115,5,0.0017993579454253,4.879,0.8484058159158768,6.0443408007626305
